title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Cthulhu's Vault Story Telling Game,https://www.walmart.com/ip/Cthulhu-s-Vault-Story-Telling-Game-9780990807803/51498732,17.95,,0,"A card game that starts cooperatively, but ends with one corrupt player, a Mythos monster, and a desperate battle to save the world. The game is meant to be played by 2-6 players, lasting less than an hour.","A creative story-telling game set in the world of H.P. Lovecraft,Ages 10 and up,3 to 6 players,30 to 45 minutes average play time",Toys
"Plus-Plus - Open Play Building Set - 1200 pc Pastel Mix  - Construction Building STEM | STEAM Toy, Interlocking Mini Puzzle Blocks for Kids",https://www.walmart.com/ip/Plus-Plus-Open-Play-Building-Set-1200-pc-Pastel-Mix-Construction-Building-STEM-STEAM-Toy-Interlocking-Mini-Puzzle-Blocks-for-Kids/124095486,59.99,,0,"Plus-Plus is a new kind of construction toy. Its one simple shape contains endless possibilities - assemble them flat to create a 2-D mosaic or work in 3-D to make more intricate builds. Even curves are possible thanks to the unique design of this deceptively simple shape! Precision crafted in Denmark, all Plus-Plus sets are compatible with each other. This 1200 piece open play set includes a Pastel Mix and an idea guide to inspire creativity!","SIMPLE DESIGN - FUELS CREATIVITY: One shape, endless possibility! Every brick easily connects to the next. Create colorful flat mosaics or work in 3-D to make more intricate builds. Mix and match any Plus-Plus set to bring more ideas to life!,STEM | STEAM Toy: Plus-Plus empowers children with free explorative play as they encourage fine motor skills, logic, creativity and imagination all without the use of screens. Part engineering, part art, with a bit of math and a whole lot of FUN!,PERFECT FOR ON-THE-GO: Design and build your creations any way you want, wherever you want! Great for every adventure – car rides, restaurants, a friend’s house, or in your own living room. Stay entertained for hours!,BUILDING SET INCLUDES: This open play set includes 1,200 pieces in a colorful pastel mix and an Idea Guide booklet,SUGGESTED FOR AGES 5-12: Each Plus-Plus piece measures 3/4"" x 1/2"". Appeals to a broad range of ages! Made from high quality BPA-free and phthalate-free plastic. Made in Denmark.",Toys
3D Tic Tac Toe Game,https://www.walmart.com/ip/3D-Tic-Tac-Toe-Game/909204722,11.17,,0,"For more than forty years, has been custom designing and manufacturing products for many corporations, big and small, around the world.The manufacturing processes we provide are Wood Working Products Metal & Rhinestone Jewelry Cut & Sewn Bags Plastic Injection Products Cast Iron Items. This division was established to bring our services and products to the doorstep of our North American customers. Traditional games under the trademark Sterling Costumes and Rhinestone Jewelry Bags and accessories for the dance and costume industries.  ","This 3-D set will change your impression that tic tac toe is an easy game.,Both challenging and attractive this set is made from environmentally friendly tropical rubber wood.- SKU: ZX9SNWD145",Toys
Plastic Magnetic Folding Reversi - 9.75 Inch,https://www.walmart.com/ip/Plastic-Magnetic-Folding-Reversi-9-75-Inch/761576837,11.76,,0,"For more than forty years, has been custom designing and manufacturing products for many corporations, big and small, around the world.The manufacturing processes we provide are Wood Working Products Metal & Rhinestone Jewelry Cut & Sewn Bags Plastic Injection Products Cast Iron Items. This division was established to bring our services and products to the doorstep of our North American customers. Traditional games under the trademark Sterling Costumes and Rhinestone Jewelry Bags and accessories for the dance and costume industries.  ","This is an enduring classic strategy game that is similar to Othello style games and is played on an 8 x 8"" square board. ,This version is completely magnetic making this a terrific travel game for all ages and a great gift for all occasions.- SKU: ZX9SNWD151",Toys
"Learning Resources Gears! Gears! Gears! Gizmos Building Set, 83 Pieces, Ages 3+",https://www.walmart.com/ip/Learning-Resources-Gears-Gears-Gears-Gizmos-Building-Set-83-Pieces-Ages-3/16609507,38.95,5.0,1,"The Learning Resources Gears! Gears! Gears! Gizmos is good for kids who have a knack for building or who are interested in how things work. The set includes brightly-colored springs, spirals, gears and bases that will keep your little one glued to the toy for hours as they create different moving objects. This 83-piece gizmos toy building set makes it easy for your child to come up with dozens of distinct combinations for hours of imaginative play. The pieces can be put together easily. It is designed for 7- to 13-year-olds. The kids\' gizmos encourage learning through play by showing how pieces work when interchanged. Create small to large structures with interlocking movements using this colorful set of easy to handle pieces. An educational device for older children, the individual pieces can be connected in different ways to demonstrate the action-reaction in a series of gears.","Celebrate 25 years of Gears! in 2019 and set imaginations in colorful motion! Kids develop creativity, imagination and fine motor skills by building. Chunky spinning gears snap easily into place and help kids develop fine motor skills. Compatible with all other Gears! Gears! Gears!® sets for even more imagination and fun. Get your gears moving!,DISCOVER: Invite “little engineers” to get their hands and mental gears in motion for imagination, early learning, and open-ended play with this set,DEVELOP: Boost fine motor skills while promoting reasoning as children create moving experiments; learning gets more intricate as children’s abilities advance,83-PIECE SET: This set includes colorful small, medium and large gears, base plates, various connectors, pillars, 6-way axels, crown gear, peg adapters, propeller, crank, and sticker sheet,Educational toys for ages 3 and up",Toys
"Geomag™ Confetti Set, 35 Pieces",https://www.walmart.com/ip/Geomag-Confetti-Set-35-Pieces/169362482,26.50,,0,"The Geomag Confetti line is the best way to introduce the fascinating and fun world of Geomag's magic and surprises, dynamic creations, bright colors and incredible magnetic forces. Magnetic rods and non-magnetic steel spheres that come together to create a huge number of shapes. Geomag platforms allow for even more rigidity to structures, allowing to carry creations more easily. The spheres click into the platform and can remain there, becoming a base for endless construction possibilities. Pack includes 16 magnetic rods (lime green, blue, orange and red), 18 non-magnetic steel spheres, and 1 square base. Geomag Confetti is an inventive system of simple construction made of 58 mm magnetic rods and steel spheres. A huge number of shapes, geometric figures and models of every kind can be constructed. Geomag stimulates creativity and logical reasoning. The variety of the shapes and their transformations make it possible to renew structures continuously. Imagination is all that is needed to create a unique masterpiece. Geomagworld SA is the manufacturer of Geomag toys. All products are designed both to entertain and to stimulate the imagination and curiosity. Geomag toy can also become an amusing pastime for the whole family, reuniting parents and children in an activity of extraordinary creativity. Geomag is produced in line with the strictest criteria of quality and safety typical of Swiss products and is manufactured in compliance with stringent European and American safety standards.","Encourages a systematic approach that embraces active and collaborative learning.,Set of 35 pieces,Great for STEM learning.",Toys
"Geomag™ Confetti Set, 127 Pieces",https://www.walmart.com/ip/Geomag-Confetti-Set-127-Pieces/783495507,80.99,,0,"The Geomag Confetti line is the best way to introduce the fascinating and fun world of Geomag's magic and surprises, dynamic creations, bright colors and incredible magnetic forces. Magnetic rods and non-magnetic steel spheres that come together to create a huge number of shapes. Geomag platforms allow for even more rigidity to structures, allowing to carry creations more easily. The spheres click into the platform and can remain there, becoming a base for endless construction possibilities. Pack includes 60 magnetic rods (lime green, blue, orange and red), 60 non-magnetic steel spheres, 4 square base panels, and 2 pentagon base panels. Geomag Confetti is an inventive system of simple construction made of 58 mm magnetic rods and steel spheres. A huge number of shapes, geometric figures and models of every kind can be constructed. Geomag stimulates creativity and logical reasoning. The variety of the shapes and their transformations make it possible to renew structures continuously. Imagination is all that is needed to create a unique masterpiece. Geomagworld SA is the manufacturer of Geomag toys. All products are designed both to entertain and to stimulate the imagination and curiosity. Geomag toy can also become an amusing pastime for the whole family, reuniting parents and children in an activity of extraordinary creativity. Geomag is produced in line with the strictest criteria of quality and safety typical of Swiss products and is manufactured in compliance with stringent European and American safety standards.","Encourages a systematic approach that embraces active and collaborative learning.,Set of 127 pieces,Great for STEM learning.",Toys
The Original Big Wheel Junior Racer,https://www.walmart.com/ip/The-Original-Big-Wheel-Junior-Racer/685119322,157.50,,0,"The Classic Big Wheel is scaled down for the younger set, with a low center of gravity for comfort & safety. It features a contoured seat that is part of the main body & an 8 1/2"" front wheel. It has easy to grip handle bars. Body is designed for easy on & off. Sturdy plastic construction. Pedal powered. Ages 1 1/2-4.The Original Big Wheel Junior Racer",,Shop by Brand
"Back Bay Play The Original Big Wheel Fashion Girl Trike - Big Wheel Tricycle for Kids - Cruiser Ride-on Toy 16"" Durable Wheel Indoor/Outdoor Toys",https://www.walmart.com/ip/Back-Bay-Play-The-Original-Big-Wheel-Fashion-Girl-Trike-Big-Wheel-Tricycle-for-Kids-Cruiser-Ride-on-Toy-16-Durable-Wheel-Indoor-Outdoor-Toys/407904286,99.99,5.0,2,"The classic pedal-powered ride-on toy is back! For over 50 years, Big Wheel has been a kids’ favorite way to get around! They will be having so much fun, you won't want to tell them that they are exercising as well! Proudly made in the USA. Giant 16"" Front Wheel. 3 Position Adjustable Seat. Classic ""low-rider"" profile makes it safer than standard tricycles. Sturdy construction. Extra wide rear wheel base. Angled handlebars for racing. Weight limit is 70 lbs. Adjustable seat grows with your child. Does not have a hand brake. For ages 3 to 8 yrs. MADE IN USA!","RETRO COOL: The classic pedal-powered ride-on toy is back in eye-popping pink and purple Big Wheel colors!,KIDS RIDE ON TOY tricycle for 3 year olds to 8 year olds - Perfect GIFT IDEA for children!,EASY TO ASSEMBLE: Big Wheel frame with one 16-inch front wheel and two 4-inch extra wide rear wheels, adjustable seat, handlebars, 2 pedals and sticker sheet. No brakes. Easy adult assembly required.",Sports & Outdoors
Geomag Panels 50 Piece Magnetic Construction Set,https://www.walmart.com/ip/Geomag-Panels-50-Piece-Magnetic-Construction-Set/226508779,35.99,,0,"Geomag Classic uses magnetic forces to build structures that give free rein to your creativity. Made of magnetic rods, spheres and panels you can build 3D structures by using your creativity. The panels allow you to build stronger structures by stabilizing your creation.","Encourages a systematic approach that embraces active and collaborative learning.,Set of 50`,Great for STEM learning.",Toys
"Geomag™ Confetti Set, 50 Pieces",https://www.walmart.com/ip/Geomag-Confetti-Set-50-Pieces/562148416,36.52,,0,"The Geomag Confetti line is the best way to introduce the fascinating and fun world of Geomag's magic and surprises, dynamic creations, bright colors and incredible magnetic forces. Magnetic rods and non-magnetic steel spheres that come together to create a huge number of shapes. Geomag platforms allow for even more rigidity to structures, allowing to carry creations more easily. The spheres click into the platform and can remain there, becoming a base for endless construction possibilities. Pack includes 16 magnetic rods (lime green, blue, orange and red), 14 non-magnetic steel spheres, 14 triangle multicolored panels, 8 square multicolored panels, and 2 pentagon panels. Geomag Confetti is an inventive system of simple construction made of 58 mm magnetic rods and steel spheres. A huge number of shapes, geometric figures and models of every kind can be constructed. Geomag stimulates creativity and logical reasoning. The variety of the shapes and their transformations make it possible to renew structures continuously. Imagination is all that is needed to create a unique masterpiece. Geomagworld SA is the manufacturer of Geomag toys. All products are designed both to entertain and to stimulate the imagination and curiosity. Geomag toy can also become an amusing pastime for the whole family, reuniting parents and children in an activity of extraordinary creativity. Geomag is produced in line with the strictest criteria of quality and safety typical of Swiss products and is manufactured in compliance with stringent European and American safety standards.","Encourages a systematic approach that embraces active and collaborative learning.,Set of 50 pieces,Great for STEM learning.",Toys
Geomag Confetti: 88 Pcs,https://www.walmart.com/ip/Geomag-Confetti-88-Pcs/996775428,62.99,5.0,1,Stimulate developing minds and encourage creativity and STEM learning with Geomag Confetti. This 88-piece magnetic construction set allows children to connect and build amazing creations using magnetic rods and non-magnetic steel balls. The Geomag Confetti line adds amazing brightness with an explosion of colors for endless fun. Think big and don't limit your creativity.Geomag Confetti: 88 Pcs,,Toys
K’NEX Education – Real Bridge Building Set – 2304 Pieces – Ages 10+ Construction Educational Toy,https://www.walmart.com/ip/K-NEX-Education-Real-Bridge-Building-Set-2304-Pieces-Ages-10-Construction-Educational-Toy/24255982,279.90,4.6,5,K’NEX Education – Real Bridge Building Set – 2304 Pieces – Ages 10+ Construction Educational Toy,,Toys
New Super Mario Bros Wii Series 1 Mystery Pack,https://www.walmart.com/ip/New-Super-Mario-Bros-Wii-Series-1-Mystery-Pack/23603029,14.99,,0,"Build your favorite characters from New Super Mario Bros. Wii! Each set includes 1 buildable figure - Regular Mario, Fire Mario, Regular Luigi, Ice Luigi, Blue Yoshi, Yellow Yoshi, Blue Toad, Yellow Toad or Princess Peach. Collect them all!New Super Mario Bros Wii Series 1 Mystery Pack",,Toys
K'NEX® Structures Bridges Set,https://www.walmart.com/ip/K-NEX-Structures-Bridges-Set/26632737,58.68,4.8,6,"Make learning more enjoyable! Learn about the art and science of infrastructures during play time. K'NEX Education's Intro to Structures Bridges Set allows you and your children to create a variety of shapes and models of bridges. The set consists of 207 classic pieces, which include rods and connectors. The snap-fit pieces stick together securely and can be easily reassembled into other creations. Build 13 fully functioning replicas of real-world bridges, one at a time. These models demonstrate key bridge types, such as truss, arch, cantilever, beam, suspension, movable/bascule, and cable-stayed. Building instructions and guides are included in each set. K'NEX Education teacher's guides and experiment guides are aligned to national educational standards, including ITEEA, NSES, NCTM, NGSS, and Common Core. K'NEX promotes the development of STEAM (science, technology, engineering, arts, and math) capabilities by invoking a child's natural curiosity and creativity, which powers the fun of each and every K'NEX building set. Building with K'NEX puts children on a path to a fundamental understanding of STEAM subjects. Enjoy hassle-free cleanup and storage, as this building set comes with a convenient portable storage tray with a snap-on lid. K'NEX Education's Intro to Structures Bridges Set is designed to enhance imagination and creativity. Aside from being used to build 13 bridge replicas, it also allows kids to create buildings, houses, and towers. This toy is ideal for kids from grades 3 to 5, and 2 to 3 students can work on each set at one time.","Great way to introduce your students to the art and science of infrastructure and bridge-building!,207 parts, including special panels, to build 13 different key bridge types, one at a time,Teaches students about STEM concepts, like bridge types, compression, tension, load, force, stress, cantilever construction, suspension technology and more",Toys
K'NEX Education STEM Explorations: Swing Ride Building Set Toy,https://www.walmart.com/ip/K-NEX-Education-STEM-Explorations-Swing-Ride-Building-Set-Toy/51745841,57.65,,0,Give your child an edge in STEM with the K'NEX Education STEM Explorations Swing Ride Building Set! This is a great set for ages 8+ to teach early engineering. The set contains 486 pieces.,"Teach your child about STEM concepts like speed, time, distance, interpreting data and more,500+ parts plus a battery-powered motor to build a real, working replica of a roller coaster and 2 additional models,Accommodates 1-2 students, working as a team - a perfect solution for home-school families",Toys
"Velcro(R) Blocks(TM) Construction Set-Assorted Sizes, Shapes & Colors 60/Pkg",https://www.walmart.com/ip/Velcro-R-Blocks-TM-Construction-Set-Assorted-Sizes-Shapes-Colors-60-Pkg/274146447,34.99,,0,"For little hands with big imaginations! These blocks are made of EVA foam with fastening dots in chunky sizes. They connect and pull apart easily for hours of imaginative play! This 15x9.75x3 inch package contains 60 foam blocks in assorted sizes, shapes and colors. WARNING: Choking Hazard- small parts. Not for children under 3 years. Recommended for ages 3 and up. Imported.Velcro(R) Blocks(TM) Construction Set-Assorted Sizes, Shapes & Colors 60/Pkg",,Toys
K'NEX Education STEM Explorations: Vehicles Building Set,https://www.walmart.com/ip/K-NEX-Education-STEM-Explorations-Vehicles-Building-Set/538342409,30.95,,0,"Let your children unleash their creativity and build their own vehicles with the K'NEX STEM Explorations Vehicles Building Set! With the 131 assorted parts and pieces in this set, children can build up to seven vehicle models with different power sources, such as push power, rubber band power, wind power, and a spring motor! The K'NEX rods and connectors are plastic, but made with high-quality construction. Mix and match all of the pieces and be amazed at what you can create with this building set. This engineering education toy comes with an instruction manual to guide children through their building adventures. The sheet includes construction ideas and tips for students to help them create structures on their own. Parents and teachers can also walk children through the manual and guide them until they get acquainted with it. Once the models are built, the five downloadable activity sheets that are included will guide children through hands-on, inquiry-based experiments. They will be introduced to the science behind potential and kinetic energy, velocity, acceleration, motion, graphing, and more! Studies reveal that students have more success learning STEM subjects through activities that are related to the real world rather than through reading about abstract concepts in textbooks. K'NEX Education sets allow students to build replicas of real-world machines and gain a concrete understanding of the scientific principles that make them work. Promote your children's knowledge of STEAM (science, technology, engineering, arts, and math) concepts by igniting their natural curiosity and creativity. Building with K'NEX puts children on the path to a fundamental understanding of STEAM subjects. Let them design, construct, and customize their own K'NEX Education Vehicles Building Set and enjoy hours of fun playing and learning.","Building with K'NEX puts children on a path towards a fundamental understanding of STEAM/STEM subjects,131 parts that build seven vehicle models with different power sources: push power, rubber band, wind, and a spring motor,Accommodates 1-2 students, working as a team - a perfect solution for home-school families",Toys
